temperature,mixing_ratio,refresh_count,elapsed_time,growth_percentage,remaining_time
26.0,1:10:10,3,809,66,275
26.0,1:10:10,6,244,16,204
26.0,1:2:2,7,118,32,80
26.0,1:1:1,2,845,50,422
28.0,1:2:2,4,337,46,181
24.0,1:1:1,1,1820,40,1092
24.0,1:5:5,2,1569,29,1113
25.0,1:1:1,4,464,28,334
28.0,1:5:5,7,103,46,55
28.0,1:5:5,2,845,92,67
24.0,1:5:5,5,472,49,240
26.0,1:5:5,8,132,51,64
24.0,1:2:2,1,2080,30,1456
24.0,1:2:2,2,1394,21,1101
26.0,1:2:2,4,434,50,217
24.0,1:5:5,7,191,49,97
26.0,1:5:5,5,327,58,137
24.0,1:10:10,1,2600,64,936
24.0,1:10:10,2,1743,64,627
28.0,1:1:1,5,198,41,116
24.0,1:1:1,8,149,61,58
28.0,1:10:10,8,114,42,66
26.0,1:5:5,1,1620,40,972
26.0,1:5:5,5,327,39,199
24.0,1:2:2,2,1394,60,557
25.0,1:2:2,5,355,24,269
28.0,1:2:2,6,152,69,47
26.0,1:1:1,4,380,81,72
26.0,1:2:2,3,647,31,446
26.0,1:2:2,4,434,58,182
25.0,1:1:1,6,208,50,104
24.0,1:5:5,1,2340,52,1123
24.0,1:5:5,3,1051,24,798
26.0,1:10:10,3,809,41,477
24.0,1:1:1,6,246,9,223
24.0,1:2:2,8,170,46,91
24.0,1:2:2,3,935,17,776
25.0,1:5:5,6,268,62,101
26.0,1:5:5,4,488,78,107
24.0,1:1:1,5,367,39,223
25.0,1:5:5,2,1327,52,636
25.0,1:10:10,7,180,36,115
28.0,1:1:1,7,80,41,47
28.0,1:2:2,2,751,67,247
28.0,1:5:5,2,845,50,422
26.0,1:10:10,5,363,54,166
28.0,1:10:10,4,422,46,227
26.0,1:10:10,3,809,53,380
24.0,1:10:10,6,352,41,207
25.0,1:1:1,7,126,54,57
24.0,1:1:1,7,149,69,46
24.0,1:5:5,2,1569,26,1161
26.0,1:5:5,7,132,100,0
28.0,1:1:1,3,440,33,294
25.0,1:5:5,7,162,25,121
26.0,1:2:2,3,647,68,207
24.0,1:10:10,5,525,48,273
24.0,1:2:2,3,935,70,280
24.0,1:5:5,7,191,26,141
26.0,1:5:5,6,219,51,107
24.0,1:2:2,4,626,26,463
28.0,1:5:5,7,103,77,23
24.0,1:5:5,2,1569,42,910
25.0,1:10:10,4,663,72,185
26.0,1:10:10,1,1800,50,900
25.0,1:1:1,2,1032,42,598
25.0,1:10:10,6,298,46,160
26.0,1:1:1,3,566,9,515
28.0,1:2:2,8,91,88,10
28.0,1:5:5,2,845,80,168
26.0,1:5:5,4,488,45,268
25.0,1:1:1,5,311,57,133
25.0,1:10:10,1,2200,43,1254
28.0,1:5:5,5,254,62,96
25.0,1:10:10,8,180,53,84
25.0,1:10:10,1,2200,15,1870
28.0,1:2:2,1,1120,72,313
25.0,1:2:2,3,791,42,458
26.0,1:2:2,6,195,71,56
26.0,1:1:1,7,103,76,24
24.0,1:2:2,6,281,58,118
26.0,1:10:10,4,542,47,287
26.0,1:5:5,4,488,49,248
28.0,1:1:1,1,980,64,352
28.0,1:2:2,3,503,66,171
28.0,1:10:10,6,189,87,24
28.0,1:2:2,8,91,30,63
24.0,1:2:2,4,626,58,262
24.0,1:2:2,4,626,52,300
26.0,1:10:10,1,1800,60,720
24.0,1:1:1,8,149,57,64
26.0,1:1:1,4,380,38,235
26.0,1:2:2,7,118,12,103
28.0,1:1:1,2,657,83,111
26.0,1:10:10,5,363,99,3
28.0,1:10:10,8,114,69,35
25.0,1:5:5,7,162,28,116
25.0,1:5:5,3,890,77,204
25.0,1:1:1,5,311,66,105
24.0,1:10:10,3,1168,49,595
26.0,1:10:10,7,147,45,80
25.0,1:5:5,8,162,65,56
24.0,1:5:5,4,705,34,465
28.0,1:5:5,2,845,85,126
25.0,1:5:5,1,1980,53,930
28.0,1:1:1,2,657,59,269
24.0,1:5:5,8,191,45,105
25.0,1:5:5,4,596,39,363
25.0,1:2:2,6,238,60,95
28.0,1:5:5,3,566,43,322
26.0,1:10:10,6,244,64,87
24.0,1:10:10,5,525,62,199
26.0,1:10:10,6,244,34,161
26.0,1:10:10,8,147,76,35
25.0,1:5:5,7,162,55,72
25.0,1:10:10,2,1475,41,870
25.0,1:10:10,2,1475,19,1194
25.0,1:5:5,1,1980,27,1445
28.0,1:2:2,7,91,77,20
24.0,1:1:1,7,149,57,64
24.0,1:10:10,2,1743,23,1342
28.0,1:5:5,1,1260,98,25
24.0,1:10:10,6,352,82,63
28.0,1:10:10,5,283,54,130
28.0,1:2:2,5,226,64,81
25.0,1:1:1,7,126,12,110
25.0,1:2:2,3,791,64,284
28.0,1:10:10,7,114,32,77
24.0,1:1:1,6,246,27,179
28.0,1:2:2,7,91,69,28
24.0,1:2:2,5,420,24,319
25.0,1:5:5,7,162,45,89
28.0,1:1:1,5,198,44,110
24.0,1:10:10,1,2600,34,1715
26.0,1:2:2,2,965,39,588
25.0,1:5:5,6,268,34,176
25.0,1:5:5,2,1327,24,1008
28.0,1:2:2,7,91,77,20
25.0,1:5:5,2,1327,38,822
24.0,1:10:10,6,352,8,323
25.0,1:2:2,4,530,63,196
24.0,1:5:5,4,705,34,465
25.0,1:1:1,5,311,54,143
28.0,1:10:10,8,114,56,50
25.0,1:2:2,4,530,40,318
25.0,1:1:1,7,126,70,37
24.0,1:5:5,6,317,0,317
26.0,1:5:5,7,132,47,69
25.0,1:10:10,1,2200,42,1276
28.0,1:2:2,5,226,33,151
25.0,1:10:10,7,180,55,80
26.0,1:5:5,7,132,58,55
26.0,1:1:1,7,103,33,69
24.0,1:2:2,7,170,43,96
28.0,1:5:5,4,380,56,167
26.0,1:1:1,6,171,72,47
25.0,1:2:2,5,355,11,315
26.0,1:1:1,6,171,27,124
26.0,1:10:10,3,809,77,186
24.0,1:10:10,7,212,-2,216
28.0,1:2:2,3,503,52,241
26.0,1:10:10,6,244,25,183
28.0,1:5:5,8,103,60,41
24.0,1:10:10,7,212,28,152
24.0,1:5:5,6,317,58,133
25.0,1:2:2,2,1180,94,70
25.0,1:10:10,7,180,5,171
28.0,1:1:1,8,80,80,15
26.0,1:2:2,1,1440,34,950
24.0,1:10:10,5,525,57,225
25.0,1:10:10,2,1475,51,722
24.0,1:2:2,6,281,59,115
24.0,1:10:10,1,2600,49,1326
25.0,1:1:1,8,126,81,23
26.0,1:1:1,5,254,22,198
28.0,1:2:2,6,152,78,33
28.0,1:2:2,5,226,22,176
24.0,1:1:1,5,367,37,231
28.0,1:2:2,6,152,45,83
26.0,1:2:2,3,647,30,452
26.0,1:10:10,5,363,21,286
25.0,1:1:1,1,1540,59,631
24.0,1:5:5,5,472,26,349
24.0,1:10:10,6,352,40,211
26.0,1:5:5,3,728,11,647
28.0,1:2:2,6,152,74,39
28.0,1:2:2,3,503,65,176
24.0,1:1:1,1,1820,26,1346
25.0,1:2:2,3,791,54,363
28.0,1:1:1,3,440,39,268
25.0,1:2:2,2,1180,65,413
25.0,1:1:1,4,464,20,371
28.0,1:5:5,2,845,44,473
28.0,1:2:2,7,91,66,30
25.0,1:2:2,6,238,71,69
24.0,1:5:5,2,1569,78,345
24.0,1:1:1,4,548,22,427
25.0,1:10:10,7,180,50,90
25.0,1:2:2,6,238,64,85
24.0,1:2:2,8,170,24,129
24.0,1:10:10,8,212,1,209
24.0,1:2:2,3,935,0,935
26.0,1:10:10,3,809,51,396
26.0,1:2:2,6,195,24,148
25.0,1:1:1,4,464,42,269
26.0,1:2:2,3,647,30,452
25.0,1:10:10,6,298,61,116
25.0,1:2:2,4,530,55,238
26.0,1:10:10,7,147,51,72
25.0,1:5:5,7,162,53,76
28.0,1:1:1,6,133,73,35
24.0,1:2:2,3,935,14,804
28.0,1:1:1,4,295,30,206
25.0,1:1:1,6,208,81,39
25.0,1:2:2,3,791,58,332
28.0,1:5:5,8,103,48,53
24.0,1:1:1,8,149,43,84
24.0,1:5:5,7,191,30,133
25.0,1:1:1,1,1540,67,508
28.0,1:2:2,6,152,53,71
25.0,1:2:2,4,530,58,222
28.0,1:2:2,2,751,52,360
24.0,1:1:1,4,548,39,334
28.0,1:1:1,8,80,54,36
25.0,1:10:10,3,989,42,573
25.0,1:1:1,7,126,83,21
28.0,1:1:1,2,657,51,321
24.0,1:5:5,1,2340,35,1521
25.0,1:5:5,6,268,61,104
26.0,1:5:5,1,1620,70,486
28.0,1:5:5,5,254,69,78
26.0,1:5:5,8,132,28,95
24.0,1:2:2,8,170,23,130
24.0,1:1:1,8,149,4,143
24.0,1:10:10,4,783,49,399
25.0,1:2:2,6,238,64,85
24.0,1:10:10,1,2600,38,1612
26.0,1:5:5,1,1620,27,1182
25.0,1:10:10,3,989,64,356
28.0,1:2:2,3,503,10,452
25.0,1:2:2,4,530,38,328
28.0,1:10:10,5,283,85,42
25.0,1:10:10,8,180,66,61
24.0,1:5:5,5,472,69,146
24.0,1:2:2,1,2080,43,1185
28.0,1:2:2,7,91,49,46
25.0,1:1:1,3,692,59,283
24.0,1:1:1,8,149,81,28
25.0,1:2:2,3,791,57,340
28.0,1:1:1,3,440,80,87
25.0,1:2:2,7,144,76,34
26.0,1:5:5,6,219,64,78
28.0,1:5:5,1,1260,61,491
25.0,1:1:1,2,1032,77,237
28.0,1:5:5,7,103,44,57
26.0,1:10:10,4,542,41,319
28.0,1:1:1,2,657,98,13
26.0,1:1:1,7,103,44,57
28.0,1:1:1,2,657,75,164
25.0,1:10:10,5,444,30,310
24.0,1:2:2,1,2080,53,977
24.0,1:5:5,3,1051,35,683
24.0,1:5:5,5,472,77,108
28.0,1:1:1,2,657,79,137
25.0,1:1:1,2,1032,30,722
24.0,1:10:10,2,1743,52,836
25.0,1:2:2,8,144,29,102
24.0,1:5:5,5,472,28,339
25.0,1:1:1,5,311,17,258
26.0,1:10:10,2,1207,69,374
24.0,1:5:5,2,1569,24,1192
25.0,1:1:1,3,692,63,256
25.0,1:2:2,7,144,76,34
25.0,1:2:2,5,355,49,181
24.0,1:5:5,2,1569,6,1474
26.0,1:2:2,7,118,80,23
24.0,1:10:10,8,212,90,21
26.0,1:5:5,5,327,52,156
24.0,1:5:5,8,191,36,122
24.0,1:2:2,2,1394,27,1017
25.0,1:10:10,8,180,48,93
25.0,1:5:5,5,400,51,196
24.0,1:1:1,4,548,-9,597
28.0,1:2:2,6,152,71,44
26.0,1:10:10,3,809,38,501
25.0,1:2:2,6,238,31,164
25.0,1:5:5,7,162,53,76
25.0,1:5:5,6,268,63,99
25.0,1:1:1,2,1032,49,526
26.0,1:1:1,5,254,77,58
28.0,1:1:1,7,80,50,40
28.0,1:5:5,2,845,60,338
26.0,1:10:10,8,147,17,122
25.0,1:2:2,5,355,60,142
28.0,1:2:2,7,91,64,32
28.0,1:2:2,2,751,53,352
28.0,1:1:1,7,80,67,26
25.0,1:1:1,7,126,74,32
26.0,1:2:2,4,434,70,130
26.0,1:10:10,4,542,29,384
26.0,1:2:2,5,291,45,160
26.0,1:2:2,5,291,43,165
24.0,1:2:2,7,170,59,69
25.0,1:2:2,1,1760,54,809
25.0,1:5:5,4,596,61,232
24.0,1:10:10,7,212,24,161
28.0,1:2:2,1,1120,53,526
26.0,1:2:2,1,1440,83,244
28.0,1:10:10,2,938,87,121
28.0,1:1:1,5,198,42,114
28.0,1:5:5,7,103,82,18
26.0,1:1:1,2,845,34,557
25.0,1:5:5,4,596,33,399
25.0,1:10:10,3,989,19,801
28.0,1:5:5,4,380,75,95
26.0,1:10:10,3,809,83,137
24.0,1:5:5,6,317,15,269
25.0,1:10:10,2,1475,48,767
28.0,1:2:2,1,1120,64,403
24.0,1:10:10,3,1168,46,630
26.0,1:10:10,5,363,36,232
26.0,1:2:2,3,647,69,200
28.0,1:1:1,6,133,98,2
24.0,1:5:5,7,191,50,95
24.0,1:5:5,6,317,46,171
25.0,1:5:5,1,1980,43,1128
26.0,1:5:5,2,1086,63,401
24.0,1:10:10,4,783,65,274
28.0,1:1:1,5,198,62,75
28.0,1:10:10,6,189,65,66
25.0,1:5:5,7,162,71,46
28.0,1:2:2,2,751,49,383
28.0,1:5:5,8,103,62,39
25.0,1:1:1,3,692,51,339
24.0,1:5:5,8,191,58,80
25.0,1:5:5,2,1327,63,490
24.0,1:5:5,6,317,17,263
28.0,1:5:5,3,566,36,362
25.0,1:2:2,4,530,41,312
28.0,1:5:5,2,845,60,338
28.0,1:10:10,5,283,60,113
25.0,1:1:1,5,311,72,87
28.0,1:1:1,4,295,104,-11
24.0,1:2:2,8,170,57,73
26.0,1:1:1,6,171,41,100
24.0,1:10:10,6,352,41,207
28.0,1:2:2,2,751,30,525
26.0,1:1:1,5,254,66,86
26.0,1:5:5,1,1620,66,550
26.0,1:2:2,1,1440,59,590
25.0,1:2:2,4,530,74,137
24.0,1:2:2,1,2080,39,1268
24.0,1:10:10,2,1743,60,697
26.0,1:5:5,2,1086,28,781
25.0,1:10:10,8,180,30,125
24.0,1:10:10,7,212,62,80
24.0,1:10:10,1,2600,39,1586
25.0,1:5:5,6,268,30,187
26.0,1:2:2,6,195,100,0
24.0,1:1:1,7,149,68,47
26.0,1:1:1,4,380,37,239
24.0,1:5:5,3,1051,69,325
25.0,1:5:5,7,162,59,66
26.0,1:2:2,1,1440,64,518
26.0,1:2:2,7,118,49,60
28.0,1:2:2,5,226,38,140
28.0,1:10:10,3,629,45,345
26.0,1:10:10,2,1207,26,893
24.0,1:2:2,8,170,32,115
26.0,1:1:1,8,103,66,35
24.0,1:10:10,1,2600,68,831
24.0,1:2:2,3,935,24,710
25.0,1:1:1,6,208,36,133
28.0,1:5:5,7,103,37,64
26.0,1:2:2,7,118,44,66
24.0,1:5:5,5,472,48,245
26.0,1:2:2,6,195,53,91
28.0,1:10:10,8,114,75,28
25.0,1:5:5,6,268,14,230
24.0,1:5:5,2,1569,66,533
24.0,1:5:5,5,472,39,287
24.0,1:2:2,1,2080,11,1851
26.0,1:1:1,8,103,33,69
28.0,1:2:2,5,226,43,128
24.0,1:10:10,2,1743,70,522
25.0,1:5:5,4,596,34,393
24.0,1:1:1,8,149,22,116
28.0,1:10:10,3,629,46,339
25.0,1:2:2,6,238,33,159
28.0,1:5:5,1,1260,70,378
26.0,1:1:1,5,254,61,99
26.0,1:1:1,2,845,25,633
28.0,1:10:10,6,189,69,58
25.0,1:2:2,2,1180,71,342
28.0,1:2:2,7,91,65,31
26.0,1:10:10,6,244,67,80
24.0,1:1:1,8,149,34,98
26.0,1:2:2,2,965,59,395
25.0,1:10:10,3,989,44,553
25.0,1:1:1,8,126,68,40
28.0,1:2:2,3,503,48,261
24.0,1:2:2,7,170,32,115
28.0,1:1:1,8,80,81,15
28.0,1:1:1,8,80,61,31
26.0,1:2:2,3,647,36,414
25.0,1:10:10,7,180,100,0
25.0,1:1:1,1,1540,65,539
25.0,1:5:5,8,162,55,72
28.0,1:1:1,3,440,51,215
28.0,1:10:10,3,629,59,257
26.0,1:5:5,7,132,53,62
28.0,1:1:1,2,657,47,348
24.0,1:1:1,7,149,51,73
26.0,1:1:1,1,1260,36,806
25.0,1:2:2,4,530,31,365
26.0,1:5:5,3,728,55,327
25.0,1:10:10,3,989,53,464
26.0,1:10:10,5,363,43,206
26.0,1:10:10,8,147,50,73
26.0,1:1:1,6,171,63,63
25.0,1:2:2,7,144,100,0
26.0,1:1:1,5,254,31,175
26.0,1:10:10,3,809,30,566
28.0,1:2:2,4,337,82,60
25.0,1:2:2,8,144,62,54
